OID_,LSOA21CD,povertyweight,400tram_ratio,400bus_ratio,metroPointCount,busPoint_Count,Index_of_M_1,IMD_rank,sapelsoapopulationdensity,populationdensity20222024_csv_Mid_2024__Population_1,populationdensity2024,Total_population,F65,M65,NQPDE400,BtE400,TPD400,400tramsum_Area_SQUAREMETERS,Unnamed: 19,access,access_gap,65ratio,olderratio,Cent_norm,popdense_normalised,popdense,400tramsum_Area_SQUAREMETERS_1,400bussum_Area_SQUAREMETERS,vul_str,vul_ser,vul_pop,Vul_sum,Exp_flag,Vul_type
486,E01006028,0,0,0.276600062,0,23,1826,1,0.39,1848,4731,1848,207,179,0.006880879,1.333333373,0.75,0,,0.193620043,0.806379957,0.208874459,0.168432177,0.004281321,0.203779599,4738.461538,0,108021.2161,0,1,0,1,0,1
487,E01006042,-0.6,0,0.280879238,0,5,20516,7,0.4,1735,4334,1735,159,133,0.00081402,0.333333284,0.99999994,0,,0.196615467,0.803384533,0.168299712,0.054083754,0.000506488,0.178051002,4337.5,0,112427.2396,1,1,0,2,0,2
488,E01006244,-0.1,0,0.230982364,0,16,5122,2,0.97,1812,1864,1812,267,215,0.046989664,6.333333015,1.145238042,0,,0.161687655,0.838312345,0.266004415,0.200695306,0.029237227,0.195582878,1868.041237,0,224472.7196,0,1,0,1,0,1
489,E01005532,-0.1,0,0.421362264,0,9,3389,2,0.3,1611,5294,1611,102,105,0.004295671,0.333333343,1,0,,0.294953585,0.705046415,0.12849162,0.081533301,0.00267279,0.149817851,5370,0,128260.6403,0,1,0,1,0,1
490,E01005881,-0.9,0,0.042673165,0,0,33437,10,0.83,1231,1492,1231,197,186,0.000779622,0.333333373,1,0,,0.029871216,0.970128785,0.311129163,0.030183536,0.000485085,0.063296903,1483.13253,0,35220.62096,0,1,0,1,0,1
491,E01006260,-0.1,0,0.083392687,0,10,6483,2,0.48,1563,3245,1563,181,139,0.002946488,0.333333343,1,0,,0.058374881,0.941625119,0.204734485,0.17350482,0.001833321,0.138888889,3256.25,0,40168.84374,0,1,0,1,0,1
492,E01005986,-0.3,0,0.057411619,0,11,12571,4,0.27,1253,4575,1253,102,91,0.003627124,0.333333343,1,0,,0.040188133,0.959811867,0.154030327,0.103488095,0.002256816,0.068306011,4640.740741,0,15726.48947,0,1,0,1,0,1
493,E01005314,0,0.103594244,0.305090655,0,6,3030,1,0.3,1697,5716,1697,117,81,0.018356135,2.333333254,0.726190448,30753.41672,,0.244641732,0.755358268,0.116676488,0.08813255,0.011421288,0.169398907,5656.666667,30753.41672,90570.47658,0,0,0,0,0,0
494,E01005612,0,0,0.673718002,0,10,563,1,0.29,2670,9097,2670,130,126,0.007765282,1.333333373,0.833333313,0,,0.471602601,0.528397399,0.09588015,0.050662822,0.004831601,0.390938069,9206.896552,0,197751.4034,0,1,0,1,0,1
495,E01006230,-0.9,0,0.087284864,0,6,30548,10,1.02,2581,2538,2581,244,206,0.001315789,0.333333343,1,0,,0.061099405,0.938900595,0.174351027,0.016369828,0.000818691,0.370673953,2530.392157,0,88758.85268,0,1,0,1,0,1
496,E01034001,-0.1,0.02600592,0.45620101,0,7,4944,2,0.25,1644,6579,1644,83,56,0.003090097,0.333333343,1,6496.417367,,0.327142483,0.672857517,0.084549878,0.051201019,0.001922675,0.157331512,6576,6496.417367,113961.4431,0,0,0,0,0,0
497,E01005665,0,0,0.085850252,0,5,625,1,0.38,2206,5770,2206,116,111,0,0,0,0,,0.060095176,0.939904824,0.102901179,0.096717314,0,0.285291439,5805.263158,0,32824.13389,1,1,0,2,0,2
498,E01005203,0,0.039534377,0.297957134,0,23,93,1,0.64,2211,3437,2211,106,104,0.004402495,0.333333343,1,25432.22034,,0.220430307,0.779569693,0.094979647,0.074043254,0.002739257,0.286429872,3454.6875,25432.22034,191673.9813,0,0,0,0,0,0
499,E01005654,-0.1,0.013305304,0.614374246,0,4,6742,2,0.18,2218,12173,2218,90,63,0.004526377,0.333333284,0.999999881,2423.716266,,0.434053563,0.565946437,0.068981064,0.035135629,0.002816337,0.288023679,12322.22222,2423.716266,111915.4302,0,0,0,0,0,0
500,E01005306,-0.8,0,0.268283299,0,7,28791,9,0.33,1575,4743,1575,134,145,0.004864136,0.333333343,1,0,,0.187798309,0.812201691,0.177142857,0.028775146,0.003026492,0.141621129,4772.727273,0,89072.68776,0,1,0,1,0,1
501,E01005031,-0.2,0,0,0,8,9744,3,0.38,1607,4267,1607,108,91,0,0,0,0,,0,1,0.12383323,0.099066584,0,0.148907104,4228.947368,0,0,1,1,0,2,0,2
502,E01006398,-0.1,0,0.369677223,0,5,5139,2,0.22,1084,4896,1084,103,114,0.012391962,2.333333254,0.916666627,0,,0.258774056,0.741225944,0.200184502,0.133543752,0.007710347,0.029826958,4927.272727,0,81857.13057,0,1,0,1,0,1
503,E01006356,-0.1,0,0.402647975,0,9,3677,2,0.27,1459,5398,1459,102,117,0.002242555,0.333333343,1,0,,0.281853583,0.718146418,0.15010281,0.097016216,0.00139533,0.115209472,5403.703704,0,108806.2634,0,1,0,1,0,1
504,E01005688,-0.3,0,0,0,3,11322,4,0.31,1572,5152,1572,175,135,0,0,0,0,,0,1,0.197201018,0.138040712,0,0.140938069,5070.967742,0,0,1,1,0,2,0,2
505,E01005838,-0.3,0,0.266558155,0,9,12733,4,0.35,1898,5392,1898,191,156,0.008634038,0.333333343,1,0,,0.186590709,0.813409292,0.182824025,0.104097533,0.005372146,0.215163934,5422.857143,0,93835.98881,0,1,0,1,0,1
506,E01033662,-0.4,0.22715793,0.78685289,0,9,16860,5,0.15,3171,21869,3171,15,16,0.092312247,29.33333206,0.87527597,32928.2555,,0.618944402,0.381055598,0.009776096,0.002235142,0.057437187,0.505009107,21140,32928.2555,114060.262,0,0,0,0,0,0
507,E01005860,-0.9,0,0,0,6,32775,10,0.31,1530,5011,1530,135,122,0,0,0,0,,0,1,0.167973856,0.016797386,0,0.131375228,4935.483871,0,0,1,1,0,2,0,2
508,E01006269,-0.2,0,0.277231057,0,12,9951,3,0.63,1821,2888,1821,220,179,0.002769862,0.333333254,0.999999881,0,,0.19406174,0.80593826,0.219110379,0.14127155,0.001723423,0.197632058,2890.47619,0,174795.1588,0,1,0,1,0,1
509,E01005555,-0.6,0,0.046690393,0,5,21468,7,3.5,1437,410,1437,139,137,0.001218644,0.333333343,1,0,,0.032683275,0.967316725,0.192066806,0.074315773,0.000758247,0.110200364,410.5714286,0,163575.0297,0,1,0,1,0,1
510,E01005348,0,0,0.428929052,0,5,2838,1,0.19,2510,12918,2510,127,108,0.013553631,2.333333254,0.699999988,0,,0.300250336,0.699749664,0.093625498,0.065514411,0.008433144,0.354508197,13210.52632,0,83333.79976,0,1,0,1,0,1
511,E01005613,0,0,0.267492407,0,6,657,1,0.29,2916,9952,2916,103,109,0.004050361,0.333333284,0.99999994,0,,0.187244685,0.812755315,0.072702332,0.059089207,0.002520157,0.446948998,10055.17241,0,78412.85243,0,1,0,1,0,1
512,E01005662,0,0,0.089706986,0,8,467,1,0.88,1733,1977,1733,100,86,0.006745763,0.333333343,1,0,,0.06279489,0.93720511,0.107328332,0.100588662,0.004197251,0.177595628,1969.318182,0,78613.42807,0,1,0,1,0,1
513,E01004954,-0.4,0,0.101683631,0,11,13934,5,1.29,1476,1145,1476,204,165,0.000783953,0.333333343,1,0,,0.071178542,0.928821458,0.25,0.139323219,0.00048778,0.119080146,1144.186047,0,131096.0352,0,1,0,1,0,1
514,E01005399,-0.4,0,0.269020599,0,8,15966,5,0.33,1801,5536,1801,231,202,0.003239192,0.333333373,1,0,,0.188314419,0.811685581,0.240421988,0.117088236,0.002015443,0.193078324,5457.575758,0,87493.81939,0,1,0,1,0,1
515,E01005000,-0.8,0,0.292082084,0,14,27026,9,1.14,1424,1252,1424,140,138,0.002348431,0.333333343,1,0,,0.204457459,0.795542541,0.195224719,0.031061914,0.001461207,0.107240437,1249.122807,0,332298.9732,0,1,0,1,0,1
516,E01005371,-0.1,0.117443135,0.62615102,0,14,4596,2,0.34,1540,4495,1540,81,79,0.010570692,2.333333492,0.866666734,40230.03592,,0.473538655,0.526461346,0.103896104,0.049227554,0.006577143,0.133652095,4529.411765,40230.03592,214487.4465,0,0,0,0,0,0
517,E01006233,-0.9,0,0.193200689,0,12,31264,10,0.88,1373,1563,1373,223,168,0.001315789,0.333333343,1,0,,0.135240482,0.864759518,0.284777859,0.024626436,0.000818691,0.095628415,1560.227273,0,169678.9134,0,1,0,1,0,1
518,E01005782,-0.7,0,0.381622816,0,8,26981,8,0.4,1280,3230,1280,201,183,0.001922039,0.333333343,1,0,,0.267135971,0.732864029,0.3,0.065957763,0.001195903,0.074453552,3200,0,151238.7226,0,1,0,1,0,1
519,E01006392,0,0,0.257477525,0,6,1117,1,0.25,1487,5994,1487,50,53,0.000864143,0.333333343,1,0,,0.180234268,0.819765733,0.06926698,0.056782697,0.000537675,0.121584699,5948,0,63877.33238,0,1,0,1,0,1
520,E01006264,-0.8,0,0.115386705,0,2,28678,9,0.36,1203,3388,1203,232,190,0.001972272,0.333333284,0.99999994,0,,0.080770694,0.919229307,0.350789692,0.064491233,0.001227158,0.056921676,3341.666667,0,40985.74189,0,1,0,1,0,1
521,E01006345,-0.7,0,1.000762027,0,1,26802,8,0.31,1782,5795,1782,203,170,0.001830597,0.333333343,1,0,,0.700533419,0.299466581,0.209315376,0.018804888,0.001139008,0.188752277,5748.387097,0,14365.27546,0,1,0,1,0,1
522,E01005924,-0.9,0,0.319366558,0,10,32473,10,0.39,1385,3524,1385,261,196,0.00175228,0.333333373,1,0,,0.223556591,0.776443409,0.329963899,0.025619829,0.001090278,0.098360656,3551.282051,0,125513.6592,0,1,0,1,0,1
523,E01006248,0,0,0,0,10,1765,1,1.1,2909,2637,2909,133,98,0,0,0,0,,0,1,0.079408732,0.079408732,0,0.445355191,2644.545455,0,0,1,1,0,2,0,2
524,E01033949,0,0.024213777,0.291535887,0,2,266,1,0.14,1351,9769,1351,40,57,0.026178733,7.333333015,0.838131309,3347.602383,,0.211339254,0.788660746,0.071798668,0.056624791,0.016288551,0.090619308,9650,3347.602383,40305.41132,0,0,0,0,0,0
525,E01006049,-0.3,0,0.064076204,0,12,10718,4,3.46,1580,457,1580,200,193,0.001864744,0.333333343,1,0,,0.044853343,0.955146657,0.248734177,0.166304333,0.001160254,0.142759563,456.6473988,0,220900.6264,0,1,0,1,0,1
526,E01005978,-0.1,0,0,0,8,5289,2,0.28,1325,4753,1325,120,109,0,0,0,0,,0,1,0.172830189,0.15554717,0,0.084699454,4732.142857,0,0,1,1,0,2,0,2
527,E01005374,-0.3,0,0,0,8,10530,4,0.21,1551,7511,1551,145,136,0,0,0,0,,0,1,0.181173436,0.126821406,0,0.136156648,7385.714286,0,0,1,1,0,2,0,2
528,E01034107,-0.1,0,0.411110838,0,10,4162,2,0.46,1477,3226,1477,52,59,0.002761241,0.333333373,1,0,,0.287777587,0.712222413,0.075152336,0.04817266,0.001718059,0.119307832,3210.869565,0,188161.3802,0,1,0,1,0,1
529,E01006150,-0.5,0,0.419768636,0,8,18805,6,0.33,2066,6187,2066,313,164,0.010585937,2.333333254,0.733333349,0,,0.293838045,0.706161955,0.230880929,0.081519664,0.006586628,0.253415301,6260.606061,0,140172.6029,0,1,0,1,0,1
530,E01005512,-0.2,0,0.300408817,0,10,6899,3,0.23,1452,6408,1452,125,115,0.001178282,0.333333343,1,0,,0.210286172,0.789713828,0.165289256,0.104424969,0.000733134,0.113615665,6313.043478,0,68069.5836,0,1,0,1,0,1
531,E01006251,-0.6,0,0.015230238,0,7,23185,7,13.69,1659,121,1659,175,160,0.001780315,0.333333343,1,0,,0.010661167,0.989338833,0.201928873,0.07991043,0.001107722,0.160746812,121.1833455,0,197216.1991,0,1,0,1,0,1
532,E01005941,0,0,0.503880295,0,6,2047,1,0.28,1996,7046,1996,110,119,0.003261282,0.333333373,1,0,,0.352716207,0.647283794,0.114729459,0.074262519,0.002029188,0.237477231,7128.571429,0,142754.8394,0,1,0,1,0,1
533,E01005454,-0.3,0,0.000649073,0,1,13424,4,0.51,1335,2624,1335,148,124,0,0,0,0,,0.000454351,0.999545649,0.203745318,0.142556923,0,0.086976321,2617.647059,0,330.189294,1,1,0,2,0,2
534,E01005909,-0.9,0,0.173644097,0,16,30636,10,1.78,1528,859,1528,253,239,0.000777332,0.333333284,0.99999994,0,,0.121550868,0.878449132,0.321989529,0.028285142,0.00048366,0.130919854,858.4269663,0,308774.3756,1,1,0,2,0,2
535,E01005546,-0.2,0,0.13584899,0,8,8719,3,1.22,1232,1012,1232,160,136,0.001071754,0.333333343,1,0,,0.095094293,0.904905707,0.24025974,0.173929928,0.000666851,0.06352459,1009.836066,0,165354.736,0,1,0,1,0,1
536,E01005463,0,0,0.346867093,0,2,1782,1,0.15,1753,11718,1753,34,46,0.018924417,4.333333015,0.672222197,0,,0.242806965,0.757193035,0.045636052,0.034555301,0.011774876,0.182149362,11686.66667,0,51902.24437,0,1,0,1,0,1
537,E01006192,-0.8,0,0.188208307,0,8,30118,9,0.86,1508,1750,1508,211,165,0.004983685,0.333333313,1,0,,0.131745815,0.868254185,0.24933687,0.043297556,0.003100876,0.12636612,1753.488372,0,162221.8224,0,1,0,1,0,1
538,E01005995,-0.8,0.012761714,0.089457558,0,5,27523,9,0.96,1399,1457,1399,158,136,0.002179542,0.333333343,1,12252.66514,,0.066448805,0.933551195,0.210150107,0.039237177,0.001356123,0.10154827,1457.291667,12252.66514,85889.2044,0,1,0,1,0,1
539,E01004989,-0.8,0.23342575,0.693832936,0,13,28619,9,0.38,1532,4049,1532,245,197,0.002513947,0.333333343,1,88323.74708,,0.55571078,0.44428922,0.288511749,0.025636532,0.001564192,0.131830601,4031.578947,88323.74708,262532.8389,0,0,0,0,0,0
540,E01006126,-0.2,0,0.349279233,0,10,7610,3,0.45,1902,4209,1902,184,148,0.146270394,9.333333969,1.066666722,0,,0.244495463,0.755504537,0.174553102,0.105500528,0.091010242,0.216074681,4226.666667,0,157806.9329,0,1,0,1,0,1
541,E01006403,-0.7,0,0.279651128,0,7,26535,8,0.47,1595,3387,1595,265,230,0.004385936,0.333333343,1,0,,0.19575579,0.80424421,0.310344828,0.074877909,0.002728953,0.146174863,3393.617021,0,131687.3997,0,1,0,1,0,1
542,E01005178,-0.1,0,0.757170251,0,10,4437,2,0.21,2094,9873,2094,110,101,0.002743876,0.333333343,1,0,,0.530019176,0.469980824,0.100764088,0.04262147,0.001707255,0.259790528,9971.428571,0,160656.6575,0,1,0,1,0,1
543,E01005025,-0.3,0,0.172159278,0,12,13418,4,0.86,1842,2154,1842,150,153,0.000954367,0.333333284,0.99999994,0,,0.120511495,0.879488505,0.164495114,0.101270093,0.000593812,0.202413479,2141.860465,0,147211.6779,1,1,0,2,0,2
544,E01005084,-0.3,0.004484309,0.165027256,0,14,12677,4,0.87,2036,2340,2036,143,89,0.002792082,0.333333343,1,3900.557358,,0.116864372,0.883135628,0.113948919,0.070442645,0.001737249,0.246584699,2340.229885,3900.557358,143544.5812,0,0,0,0,0,0
545,E01004840,-0.4,0,0.100535254,0,22,14431,5,4.18,1827,437,1827,240,217,0.001085419,0.333333343,1,0,,0.070374678,0.929625322,0.250136836,0.139520122,0.000675354,0.198998179,437.0813397,0,420348.0234,0,1,0,1,0,1
546,E01005796,-0.9,0,0.046115131,0,1,33464,10,0.42,1224,2942,1224,152,127,0.003300905,0.333333373,1,0,,0.032280592,0.967719408,0.227941176,0.02205831,0.002053841,0.061703097,2914.285714,0,19181.97713,0,1,0,1,0,1
547,E01005083,-0.8,0,0.521196373,0,12,27669,9,0.36,1905,5221,1905,32,91,0.004936998,0.333333343,1,0,,0.364837461,0.635162539,0.064566929,0.008202099,0.003071827,0.216757741,5291.666667,0,190206.9715,0,1,0,1,0,1
548,E01005357,-0.8,0,0.0000701,0,8,28236,9,1.36,1422,1047,1422,228,215,0,0,0,0,,0.00004907,0.99995093,0.311533052,0.062303553,0,0.106785064,1045.588235,0,95.16517846,1,1,0,2,0,2
549,E01005876,-0.5,0,0.347237694,0,8,18619,6,0.21,1494,7067,1494,124,121,0.003446396,0.333333373,1,0,,0.243066386,0.756933614,0.16398929,0.062064503,0.002144367,0.123178506,7114.285714,0,73444.23444,0,1,0,1,0,1
550,E01005916,-0.2,0,0.3448496,0,9,10039,3,0.39,1647,4234,1647,102,105,0.002137291,0.333333284,0.99999994,0,,0.24139472,0.75860528,0.12568306,0.076275066,0.001329834,0.158014572,4223.076923,0,134132.4814,0,1,0,1,0,1
551,E01005074,0,0,0.092756668,0,10,2758,1,0.46,1617,3549,1617,94,107,0.003097207,0.333333343,1,0,,0.064929668,0.935070332,0.124304267,0.116233232,0.001927099,0.151183971,3515.217391,0,42261.86322,0,1,0,1,0,1
552,E01005261,0,0,0.286970916,0,7,624,1,0.25,1776,7093,1776,71,55,0.001981603,0.333333313,0.99999994,0,,0.200879641,0.799120359,0.070945946,0.05669435,0.001232964,0.187386157,7104,0,71837.60084,0,1,0,1,0,1
553,E01004797,0,0,0.090088271,0,3,2937,1,0.32,1550,4848,1550,90,69,0.003403023,0.333333343,1,0,,0.06306179,0.93693821,0.102580645,0.096111726,0.00211738,0.135928962,4843.75,0,28804.25143,0,1,0,1,0,1
554,E01005691,-0.5,0,0.099339755,0,4,18439,6,0.7,1454,2089,1454,222,231,0.001380979,0.333333254,0.999999881,0,,0.069537829,0.930462172,0.311554333,0.144944761,0.000859253,0.114071038,2077.142857,0,69122.71863,1,1,0,2,0,2
555,E01005333,-0.8,0,0.172423159,0,6,28601,9,0.24,1241,5126,1241,180,176,0.002654369,0.333333254,0.999999881,0,,0.120696211,0.879303789,0.286865431,0.050448372,0.001651563,0.06557377,5170.833333,0,41754.01817,0,1,0,1,0,1
556,E01005686,-0.2,0,0.302480976,0,5,7570,3,0.32,1562,4929,1562,127,89,0.003305328,0.333333284,0.99999994,0,,0.211736683,0.788263317,0.138284251,0.087203522,0.002056593,0.138661202,4881.25,0,95810.2844,0,1,0,1,0,1
557,E01005150,-0.3,0.110262709,0.689843395,1,11,10670,4,0.25,1727,7040,1727,75,68,0.007193263,1.333333492,0.75,27037.1016,,0.515969189,0.484030811,0.082802548,0.028055289,0.004475688,0.176229508,6908,27037.1016,169153.8881,0,0,0,0,0,0
558,E01005175,-0.6,0.099413676,0.447994737,0,5,20856,7,0.23,1644,7005,1644,163,118,0.00704398,1.333333254,0.699999988,23322.81984,,0.343420419,0.656579581,0.170924574,0.044890234,0.004382803,0.157331512,7147.826087,23322.81984,105101.2388,0,0,0,0,0,0
559,E01005386,0,0,0.061915679,0,9,813,1,2.06,1751,851,1751,118,72,0.001722772,0.333333343,1,0,,0.043340975,0.956659025,0.108509423,0.103806519,0.001071918,0.181693989,850,0,127465.0476,0,1,0,1,0,1
560,E01005994,-0.3,0,0,0,2,10464,4,0.37,1550,4134,1550,121,108,0,0,0,0,,0,1,0.147741935,0.103419355,0,0.135928962,4189.189189,0,0,1,1,0,2,0,2
561,E01005346,-0.5,0,0.604327995,0,7,17167,6,0.38,1832,4770,1832,223,139,0.001899703,0.333333343,1,0,,0.423029597,0.576970404,0.197598253,0.057004172,0.001182006,0.200136612,4821.052632,0,232124.5892,0,1,0,1,0,1
562,E01033948,0,0,0.492212476,0,10,158,1,0.16,1549,9645,1549,73,103,0.00738649,1.333333254,0.566666663,0,,0.344548733,0.655451267,0.113621691,0.074473482,0.004595915,0.135701275,9681.25,0,79079.42178,0,1,0,1,0,1
563,E01005201,0,0,0.376155589,0,8,307,1,0.23,2274,9952,2274,56,62,0.042620223,5.333333492,0.880952358,0,,0.263308912,0.736691088,0.051890941,0.038227594,0.026518537,0.300774135,9886.956522,0,85985.81703,0,1,0,1,0,1
564,E01004932,-0.1,0,0.15784904,0,7,4965,2,0.53,1587,3000,1587,123,107,0.002869971,0.333333343,1,0,,0.110494328,0.889505672,0.144927536,0.116022479,0.001785712,0.14435337,2994.339623,0,83497.72163,0,1,0,1,0,1
565,E01034109,-0.1,0.144842028,0.536943917,0,5,4595,2,0.24,1636,6918,1636,102,77,0.003316564,0.333333343,1,34261.08165,,0.41931335,0.58068665,0.109413203,0.057181308,0.002063584,0.155510018,6816.666667,34261.08165,127009.2644,0,0,0,0,0,0
566,E01006130,-0.8,0,0.300153265,0,3,28460,9,0.28,1799,6323,1799,224,153,0.146270394,9.333333969,1.066666722,0,,0.210107286,0.789892715,0.209560867,0.03310612,0.091010242,0.192622951,6425,0,85404.85353,0,1,0,1,0,1
567,E01004839,0,0,0.25518254,0,18,1324,1,0.35,2859,8090,2859,183,163,0.002586996,0.333333373,1,0,,0.178627778,0.821372222,0.121021336,0.099403564,0.001609643,0.433970856,8168.571429,0,90143.42676,0,1,0,1,0,1
568,E01005163,-0.1,0.140955508,0.313366367,0,0,4166,2,0.24,1878,7809,1878,119,127,0.003251874,0.333333343,1,33884.63386,,0.261643109,0.738356891,0.130990415,0.087045908,0.002023334,0.2106102,7825,33884.63386,75330.89532,0,0,0,0,0,0
569,E01005714,-0.2,0,0.189247392,0,12,7747,3,0.79,1744,2219,1744,131,111,0.00265717,0.333333343,1,0,,0.132473174,0.867526826,0.138761468,0.096303437,0.001653306,0.180100182,2207.594937,0,148709.4767,0,1,0,1,0,1
570,E01005225,0,0.000243046,0.508407488,0,7,1738,1,0.26,2212,8531,2212,204,139,0.002435894,0.333333343,1,63.01971048,,0.355958155,0.644041845,0.155063291,0.099867248,0.001515627,0.286657559,8507.692308,63.01971048,131825.6364,0,0,0,0,0,0
571,E01006095,-0.9,0,0.03119671,0,2,31697,10,1.13,1686,1498,1686,179,120,0.000890727,0.333333343,1,0,,0.021837697,0.978162303,0.177342823,0.017347006,0.000554215,0.166894353,1492.035398,0,35117.21522,0,1,0,1,0,1
572,E01005575,-0.6,0,0.292093375,0,9,22588,7,0.45,1714,3772,1714,284,257,0.001366398,0.333333343,1,0,,0.204465363,0.795534638,0.315635939,0.100439729,0.00085018,0.173269581,3808.888889,0,132751.631,0,1,0,1,0,1
573,E01006232,-0.8,0,0.06285792,0,17,28471,9,6.82,2033,298,2033,229,192,0.001868122,0.333333343,1,0,,0.044000544,0.955999456,0.207083128,0.039594272,0.001162356,0.245901639,298.0938416,0,428954.9694,0,1,0,1,0,1
574,E01004977,-0.4,0,0.108664811,0,3,14450,5,0.44,1646,3755,1646,239,162,0.000601022,0.333333343,1,0,,0.076065368,0.923934632,0.243620899,0.135053872,0.000373959,0.157786885,3740.909091,0,47627.50326,0,1,0,1,0,1
575,E01005301,-0.5,0.325665197,0.568312174,0,8,18843,6,0.26,1435,5541,1435,125,96,0.013122,2.333333254,0.916666687,84339.21712,,0.495518081,0.504481919,0.154006969,0.038846866,0.00816458,0.109744991,5519.230769,84339.21712,147178.7722,0,0,0,0,0,0
576,E01005128,-0.5,0.064617034,0.749061841,0,9,17043,6,0.14,3316,24293,3316,9,9,0.073014572,19.33333397,1.416232824,8822.965054,,0.543728399,0.456271601,0.005428227,0.001238373,0.045430067,0.538023679,23685.71429,8822.965054,102278.7032,0,0,0,0,0,0
577,E01005307,-0.6,0,0.176788109,0,2,22945,7,0.27,1750,6427,1750,104,102,0.010051579,1.333333373,0.833333313,0,,0.123751676,0.876248324,0.117714286,0.041258778,0.006254148,0.181466302,6481.481481,0,48139.88508,0,1,0,1,0,1
578,E01006399,-0.2,0,0.222067548,0,4,9957,3,0.53,1698,3204,1698,181,135,0.00424612,0.333333343,1,0,,0.155447284,0.844552716,0.186101296,0.125737884,0.002641959,0.169626594,3203.773585,0,117713.0148,0,1,0,1,0,1
579,E01005002,-0.5,0,0.301894171,0,6,17610,6,0.25,1510,6163,1510,184,157,0.002723451,0.333333343,1,0,,0.21132592,0.78867408,0.225827815,0.089052272,0.001694546,0.126821494,6040,0,73958.49666,0,1,0,1,0,1
580,E01034134,-0.6,0,0,0,0,23291,7,0.06,1243,19793,1243,8,6,0,0,0,0,,0,1,0.011263073,0.004505229,0,0.066029144,20716.66667,0,0,1,1,0,2,0,2
581,E01004957,0,0,0.077928016,0,5,1974,1,0.7,2073,2967,2073,122,105,0.005096436,0.333333343,1,0,,0.054549611,0.945450389,0.109503136,0.103529782,0.00317103,0.255009107,2961.428571,0,54466.61,0,1,0,1,0,1
582,E01005166,0,0.20304201,0.582949012,1,10,1274,1,0.28,2290,8321,2290,147,97,0.009019397,1.333333373,0.75,55861.2959,,0.468976911,0.531023089,0.106550218,0.056580626,0.005611918,0.304417122,8178.571429,55861.2959,160382.0177,0,0,0,0,0,0
583,E01005143,0,0,0.312221097,0,3,1871,1,0.18,3106,17698,3106,97,101,0.002746523,0.333333343,1,0,,0.218554768,0.781445232,0.063747585,0.049815247,0.001708902,0.490209472,17255.55556,0,54804.72866,0,1,0,1,0,1
584,E01005663,-0.1,0,0.327076695,0,11,6056,2,0.4,1593,3934,1593,109,67,0.002778138,0.333333343,1,0,,0.228953687,0.771046314,0.110483365,0.076669012,0.001728573,0.14571949,3982.5,0,132426.5908,0,1,0,1,0,1
585,E01005601,0,0,0.271191736,0,5,2487,1,0.2,1798,9035,1798,168,105,0.002974589,0.333333343,1,0,,0.189834215,0.810165785,0.151835373,0.123011824,0.001850806,0.192395264,8990,0,53950.79319,0,1,0,1,0,1
586,E01005920,-0.8,0,0.201245574,0,6,28213,9,0.31,1635,5264,1635,152,128,0.001971035,0.333333373,1.000000119,0,,0.140871902,0.859128098,0.171253823,0.029425794,0.001226389,0.155282332,5274.193548,0,62487.92286,0,1,0,1,0,1
587,E01006258,-0.4,0,0.27938743,0,11,15011,5,0.28,1609,5765,1609,204,194,0.002638091,0.333333313,1,0,,0.195571201,0.804428799,0.247358608,0.119389433,0.001641435,0.149362477,5746.428571,0,77982.49229,0,1,0,1,0,1
588,E01005164,0,0.000916818,0.281670596,0,12,1863,1,0.62,2525,4069,2525,88,88,0.003090062,0.333333343,1,568.8000651,,0.197444463,0.802555537,0.06970297,0.055940505,0.001922654,0.357923497,4072.580645,568.8000651,174750.3485,0,0,0,0,0,0
589,E01033682,-0.6,0.327701458,0.639597014,0,3,23530,7,0.17,1249,7364,1249,3,35,0.013231962,3.333333731,0.600000024,55564.41565,,0.546028347,0.453971653,0.030424339,0.005524715,0.008232999,0.067395264,7347.058824,55564.41565,108448.8135,0,0,0,0,0,0
